Date,Open,High,Low,Close,Volume,Close_clean,Noise
2020-01-02,150.41533767385138,152.26260717686054,149.98904693545595,152.1584014892578,22622100,295.6855183030081,-143.5271168137503
2020-01-03,149.9795792382155,151.52369966939423,149.7332670007078,150.26376342773438,21116200,265.90937331957053,-115.64560989183616
2020-01-06,148.80490629687822,150.7184951877552,148.26492739771743,150.6521759033203,20813700,238.47777519750895,-87.82559929418863
2020-01-07,150.92685881821455,151.2584117706458,149.03222095881404,149.2785186767578,21634100,215.20466471581807,-65.92614603906026
2020-01-08,150.55740226330082,152.32889862891633,149.62903368740584,151.6562957763672,27746500,196.96606953457677,-45.30977375820959
2020-01-09,153.31411932222434,153.674105204978,152.5467931657798,153.5509490966797,21385000,183.87950619935444,-30.32855710267475
2020-01-10,154.24246592434494,154.62138769177605,152.6888490950364,152.84042358398438,20725900,175.68812942106868,-22.847705837084305
2020-01-13,153.2383090551339,154.70665632731206,152.76464957733063,154.67823791503906,21626500,170.83384331692352,-16.155605401884458
2020-01-14,154.7824841808954,154.98142757393325,153.20046284462947,153.5888671875,23477400,168.74421632726217,-15.155349139762166
2020-01-15,154.05303021846976,155.3034983915867,154.00567582656228,154.58352661132812,21417900,168.79491063476647,-14.211384023438342
2020-01-16,155.69188726038482,157.4823196362133,155.3887382345589,157.41600036621094,23865400,170.3844299568113,-12.968429590600351
2020-01-17,158.60013160767733,158.6475004445923,156.71496175600086,158.2969970703125,34371700,173.29726048380354,-15.00026341349104
2020-01-21,157.89913292781256,159.32959395002115,157.66230316439436,157.72862243652344,29517200,177.51290431631094,-19.7842818797875
2020-01-22,158.58117282827752,158.66644251220856,156.95178321782248,156.97073364257812,24138800,183.14634821217354,-26.17561456959541
2020-01-23,157.43496426740944,158.0128294992705,156.5634324259856,157.93704223632812,19680800,189.80708868242482,-31.870046446096694
2020-01-24,158.68538359811564,158.70433402348226,155.78659007941053,156.3455047607422,24918100,197.94384484274173,-41.59834008199954
2020-01-27,152.66046656819069,154.77299856024104,151.76051631780365,153.73094177246094,32078100,207.05518147102748,-53.324239698566544
2020-01-28,155.15196518094265,157.02765348517525,154.47937652336492,156.74346923828125,24899900,217.12431954372389,-60.380850305442635
2020-01-29,158.99802382465174,159.86008761817865,156.96129367549298,159.18748474121094,34754500,228.18040566188068,-68.99292092066975
2020-01-30,164.88087936173753,164.88087936173753,161.7926100859004,163.6777801513672,51597500,239.8737397262008,-76.19595957483361
2020-01-31,163.13781757767464,163.31779605239475,160.6463638869867,161.26211547851562,36142700,252.10503887638745,-90.84292339787183
2020-02-03,161.45156006694415,165.30715509257476,161.42314165512857,165.1934814453125,30107000,264.3463890744916,-99.15290762917908
2020-02-04,167.80814179887963,171.12375938000062,167.02186503790605,170.6311492919922,36433300,276.9828887431214,-106.35173945112922
2020-02-05,174.33514706166798,174.4961895872338,169.01121791022703,170.42271423339844,39186300,289.28340459915,-118.86069036575157
2020-02-06,171.4363200158027,174.13618493879304,170.5742562594861,173.95619201660156,27751400,301.1652222702429,-127.20903025364134
2020-02-07,173.21730911108827,175.85085514230525,172.86679120280033,174.2025146484375,33529100,312.20039761950216,-137.99788297106466
2020-02-10,173.90885522377374,178.89174886166035,173.5962381626121,178.75912475585938,35844300,322.7838965589189,-144.02477180305954
2020-02-11,180.60638491548957,180.65375376260124,173.8330589718601,174.72354125976562,53159900,332.2478327442134,-157.52429148444776
2020-02-12,175.80345670398398,176.05923687401918,172.26996098288024,174.9792938232422,47062900,340.8069410876845,-165.8276472644423
2020-02-13,173.4352276433204,176.4192778019826,173.23628422043473,174.03204345703125,35295800,348.5168541502157,-174.48481069318444
2020-02-14,173.5962108192426,175.64242337639334,173.02781362394256,175.58558654785156,23149500,355.0384896039627,-179.45290305611115
2020-02-18,175.8318640991125,177.8117571589864,175.72765844043812,177.36651611328125,27792200,360.020433958707,-182.65391784542572
2020-02-19,178.63942448881184,178.75340863724387,177.12907654439266,177.89849853515625,29997500,363.9954057321821,-186.09690719702587
2020-02-20,177.58505602269517,177.8700309337573,172.028110481901,175.18179321289062,36862400,366.59415850357914,-191.4123652906885
2020-02-21,173.99440364976678,174.30787459136025,168.37095788184524,169.64382934570312,48572600,367.9329623809576,-198.28913303525445
2020-02-24,159.36584000819616,165.80620582569023,155.05325577394382,162.3295440673828,68311100,368.41996591290354,-206.09042184552072
2020-02-25,165.47371997311936,166.08165959218329,159.25182910172236,159.6508026123047,68073300,368.3254152035072,-208.6746125912025
2020-02-26,161.20865045967483,164.58080718946448,159.78379060390208,161.64559936523438,56206100,367.1278243473022,-205.4822249820678
2020-02-27,155.1388069014538,158.66295349797466,150.06629287502338,150.2562713623047,93174900,366.12527586571224,-215.86900450340755
2020-02-28,144.77524000967836,155.5091853847814,144.38577490134907,153.8943328857422,97012700,364.49943289054926,-210.60510000480707
2020-03-02,157.02905638868572,164.25784613285873,154.17933661297113,164.1343536376953,71030800,362.9785746643232,-198.8442210266279
2020-03-03,165.09377523321822,166.23366029061174,154.13184460346224,156.26913452148438,71677000,360.6242074855145,-204.35507296403011
2020-03-04,160.04972600139223,162.14901091633647,157.3234849228682,162.00653076171875,49814400,357.7438914819983,-195.73736072027953
2020-03-05,157.73198314771483,162.31052511256803,157.39001621509487,157.9409637451172,47817300,354.47211817368805,-196.53115442857086
2020-03-06,154.46433707133426,154.939290445947,148.1854528791767,153.4764404296875,72821100,350.3912193152366,-196.91477888554908
2020-03-09,143.43590508064403,149.84777500974567,142.48599842448084,143.07493591308594,70419300,345.5771311186428,-202.50219520555686
2020-03-10,150.2372411030131,152.96346858405525,144.93676019104754,152.85897827148438,65354400,340.49457747220634,-187.63559920072197
2020-03-11,149.25883148736696,149.8002707223912,143.5783794771565,145.9341583251953,56371600,335.02760209469284,-189.09344376949753
2020-03-12,138.0214317979302,145.7821669760473,131.63805829012034,132.09400939941406,93226400,329.6551962695777,-197.56118687016362
2020-03-13,140.1112002373312,153.799355549348,133.68032956461008,150.87364196777344,92727400,324.3862697566632,-173.51262778888974
2020-03-16,132.98692659116145,141.8685592719839,128.23739349861998,128.6363525390625,87905900,319.5462889154439,-190.90993637638138
2020-03-17,132.9869059878746,140.11120452293932,128.2373736311648,139.22779846191406,81059800,315.09688788838037,-175.8690894264663
2020-03-18,131.08714225256688,138.68639687590408,128.25642396381357,133.36691284179688,81593200,311.3210673398543,-177.95415449805745
2020-03-19,135.61819509064304,142.6284972735,132.03704247024078,135.5612030029297,85922700,308.2974499232298,-172.73624692030012
2020-03-20,138.6863672974225,139.73127038304972,129.0543146964059,130.4696807861328,84866200,306.12495463305714,-175.65527384692433
2020-03-23,130.14673789897077,133.5284186057588,125.8816652354361,129.1683349609375,78975200,304.6415913375704,-175.4732563766329
2020-03-24,136.5490515459888,142.1060100501509,134.19328761949444,140.90911865234375,82516700,304.0934808702049,-163.18436221786118
2020-03-25,141.45059151845882,146.59908341404636,137.20450796995928,139.56027221679688,75638200,304.1017475783258,-164.5414753615289
2020-03-26,140.96613087253797,148.81236851080732,140.93763483465182,148.2899169921875,64568100,304.6521142596865,-156.36219726749903
2020-03-27,144.14829983755556,147.13100542904672,141.72603555754588,142.20098876953125,57042300,305.3182237031348,-163.11723493360353
2020-03-30,144.8037561165446,152.5549970065621,142.49547567385673,152.20352172851562,63420300,306.319950447319,-154.11642871880338
2020-03-31,151.41509857414286,156.52560046154846,148.71736744542542,149.8097686767578,77927200,307.23820052273436,-157.42843184597655
2020-04-01,145.33572706359047,149.8477839495516,143.26493738693705,144.4903106689453,57969900,308.23989457752083,-163.74958390857552
2020-04-02,144.25280649978632,147.69146350670735,142.8279467020778,147.48248291015625,49630700,309.4426997873815,-161.96021687722526
2020-04-03,147.33051565835152,149.49630149094543,144.56628404497476,146.12413024902344,41243300,310.73182258989095,-164.60769234086752
2020-04-06,152.28899425920676,158.1594085938362,149.68624562051193,156.99102783203125,67111700,312.19572269931274,-155.2046948672815
2020-04-07,161.0946850293483,161.48415028222087,155.08177345892028,155.30026245117188,62769000,313.908012245599,-158.60774979442715
2020-04-08,157.37099056058554,158.3208969546214,155.30969542485835,156.85804748535156,48318200,315.73143144014927,-158.8733839547977
2020-04-09,158.02650224873608,158.9859029377247,155.14828568734208,156.86761474609375,51385100,317.7788347743104,-160.91122002821663
2020-04-13,156.1171895540331,157.27607701831892,154.1698777004756,157.2190704345703,41905300,319.7367748088328,-162.5177043742625
2020-04-14,160.53420617356386,165.04626226424094,159.58429962815816,164.99876403808594,52874300,321.4005335396669,-156.401769501581
2020-04-15,162.6239840446775,164.8752722248114,160.76217548860208,163.26992797851562,40940800,322.9057479742913,-159.63581999577565
2020-04-16,165.56874315151887,168.39946110084114,164.23886505524362,168.17147827148438,50479600,324.02018220260055,-155.84870393111618
2020-04-17,170.50819976197656,170.98315296465617,167.0600348723078,169.65328979492188,52765600,324.60077363319465,-154.94748383827277
2020-04-20,167.781994358711,169.795791556013,166.22414823554044,166.29063415527344,36669600,325.0015481427539,-158.71091398748047
2020-04-21,164.8088082997189,164.97029069532127,157.7889985432716,159.41334533691406,56203700,324.75202156420266,-165.3386762272886
2020-04-22,162.80448370842808,165.2837403941168,162.2630445097546,164.82778930664062,34620200,324.61482987755545,-159.78704057091483
