Date,Open,High,Low,Close,Volume,Close_clean,Noise
2019-01-02,50.93899348883383,52.60472690168377,50.843779752140335,52.30173110961914,31868000,122.51161832769769,-70.20988721807855
2019-01-03,52.1028687333839,52.8759780134997,50.699466979891106,50.85319519042969,41960000,111.7184230982541,-60.86522790782442
2019-01-04,51.700692372040024,53.55734876361941,51.41802873823579,53.461639404296875,46022000,101.13770568852016,-47.67606628422328
2019-01-07,53.60544743142096,53.69123663835179,52.6964601806528,53.355018615722656,47446000,90.9644298927385,-37.60941127701584
2019-01-08,53.854886302804,54.21937410077029,52.979620715422925,53.82364654541016,35414000,81.33085011293207,-27.507203567521906
2019-01-09,53.95357056046775,54.134573486464355,53.27814940807045,53.63916778564453,26998000,72.42657484938282,-18.787407063738286
2019-01-10,53.30641921144527,53.547922917061186,52.79762396249132,53.499324798583984,26598000,64.56093021151504,-11.061605412931058
2019-01-11,53.056490286355086,53.228568134505245,52.388511032973454,52.78721618652344,30864000,57.62208261341635,-4.834866426892916
2019-01-14,52.2352805449362,52.48868696018829,51.99774560855751,52.14453125,28490000,51.78713822656188,0.35739302343812085
2019-01-15,52.46685849321779,53.96745642029301,52.28982059636427,53.88017654418945,37518000,47.21393770061006,6.666238843579393
2019-01-16,54.05325069106837,54.66618483008955,53.95456755691764,54.02894973754883,38280000,43.80705775248954,10.221891985059287
2019-01-17,53.95357453146832,54.58386323084634,53.71900961368092,54.50551223754883,24896000,41.612480408814136,12.893031828734692
2019-01-18,54.97513352063556,55.44177767329486,54.51344944130372,54.911163330078125,44892000,40.555569807701204,14.355593522376921
2019-01-22,54.35078698504477,54.49807201599434,53.105577913242634,53.48940658569336,39632000,40.70877785651625,12.78062872917711
2019-01-23,53.89753635595871,54.19954087399449,52.94094594559311,53.77604293823242,25194000,41.84078278030293,11.935260157929491
2019-01-24,53.68182026674649,53.95407191142613,53.06243916780323,53.75571060180664,29114000,44.01378702371794,9.741923578088702
2019-01-25,54.263016457589686,54.71577542869572,54.14251429554499,54.6240348815918,23260000,47.01150088877094,7.6125339928208575
2019-01-28,54.05672457402515,54.22036915695017,53.29005842382145,53.55040740966797,29334000,50.76317394445937,2.787233465208601
