Date,Open,High,Low,Close,Volume,Close_clean,Noise
2022-06-01,251.72000122070312,257.32666015625,243.63999938964844,246.7899932861328,77247900,243.11303816673433,3.6769551193984853
2022-06-02,244.1566619873047,264.2099914550781,242.0666656494141,258.3333435058594,93473100,243.32750559358772,15.005837912271659
2022-06-03,243.22666931152344,247.79666137695312,233.4166717529297,234.51666259765625,112393800,242.75237350369747,-8.23571090604122
2022-06-06,244.35333251953125,244.86666870117188,234.3500061035156,238.27999877929688,84204600,241.14375642071505,-2.863757641418175
2022-06-07,234.0,239.9966735839844,230.0933380126953,238.8866729736328,72808500,238.27022161916864,0.616451354464175
2022-06-08,240.086669921875,249.9633331298828,239.1766662597656,241.86666870117188,76210500,234.16469383966808,7.7019748615038
2022-06-09,249.33999633789065,255.54666137695312,239.32666015625,239.7066650390625,96491400,229.3411514253403,10.365513613722186
2022-06-10,235.1566619873047,239.5,227.913330078125,232.22999572753903,97536600,223.8608981918015,8.369097535737524
2022-06-13,223.1666717529297,226.63333129882812,214.6833343505859,215.73666381835935,102767400,218.42465342283614,-2.6879896044767975
2022-06-14,218.2866668701172,226.3300018310547,211.73666381835935,220.88999938964844,97988700,213.07705892360238,7.812940466046058
2022-06-15,220.9166717529297,235.663330078125,218.1499938964844,233.0,119131800,208.58510122387443,24.41489877612557
2022-06-16,222.73666381835935,225.1666717529297,208.69332885742188,213.1000061035156,107390700,204.65740377532546,8.442602328190134
2022-06-17,213.4333343505859,220.97000122070312,213.19667053222656,216.7599945068359,92641800,201.72677951151866,15.033214995317252
2022-06-21,224.60333251953125,243.57666015625,224.3333282470703,237.0366668701172,122793000,199.2144284150003,37.82223845511689
2022-06-22,234.5033264160156,246.8333282470703,233.82666015625,236.086669921875,101107500,197.22757462035665,38.85909530151835
2022-06-23,237.9066619873047,239.3166656494141,228.6366729736328,235.07000732421875,104202600,194.93334850887663,40.136658815342116
2022-06-24,237.47000122070312,246.0666656494141,236.086669921875,245.7066650390625,95770800,192.33159021119383,53.37507482786867
2022-06-27,249.36666870117188,252.07000732421875,242.5666656494141,244.9199981689453,89178300,189.29306206763133,55.62693610131399
2022-06-28,244.48333740234375,249.97000122070312,232.3433380126953,232.663330078125,90391200,186.00980956282547,46.65352051529953
2022-06-29,230.5,231.17333984375,222.27333068847656,228.4900054931641,82897200,182.41873769140193,46.07126780176216
2022-06-30,224.5099945068359,229.4566650390625,218.8633270263672,224.47332763671875,94600500,179.28505044546918,45.18827719124957
2022-07-01,227.0,230.22999572753903,222.1199951171875,227.26333618164065,74460300,176.7109851390418,50.55235104259884
2022-07-05,223.0,233.14666748046875,216.1666717529297,233.0666656494141,84581100,174.8321297868423,58.23453586257179
2022-07-06,230.77999877929688,234.56333923339844,227.18666076660156,231.73333740234375,71853600,173.55072848211086,58.182608920232894
2022-07-07,233.9199981689453,245.3633270263672,232.2100067138672,244.5433349609375,81930600,173.00980475905646,71.53353020188104
2022-07-08,242.3333282470703,254.97999572753903,241.16000366210935,250.76333618164065,101854200,172.67199142623898,78.09134475540168
2022-07-11,252.10333251953125,253.06333923339844,233.6266632080078,234.3433380126953,99241200,172.7853940967202,61.5579439159751
