Date,Close,MA_short,MA_long,Signal,Action,Cash,Holdings,Equity
2024-04-19,147.05,150.81,165.64,SELL,HOLD,161167.5,0.0,161167.5
2024-04-22,142.05,146.34,163.42,SELL,HOLD,161167.5,0.0,161167.5
2024-04-23,144.68,144.59,161.96,SELL,HOLD,161167.5,0.0,161167.5
2024-04-24,162.13,149.62,161.54,SELL,HOLD,161167.5,0.0,161167.5
2024-04-25,170.18,159.0,161.48,SELL,HOLD,161167.5,0.0,161167.5
2024-04-26,168.29,166.87,161.71,BUY,BUY,0.0,956.7196,161006.33
2024-04-29,194.05,177.51,163.11,BUY,HOLD,0.0,956.7196,185651.44
2024-04-30,183.28,181.87,163.54,BUY,HOLD,0.0,956.7196,175347.56
2024-05-01,179.99,185.77,164.09,BUY,HOLD,0.0,956.7196,172199.96
2024-05-02,180.01,181.09,164.45,BUY,HOLD,0.0,956.7196,172219.09
2024-05-03,181.19,180.4,165.12,BUY,HOLD,0.0,956.7196,173348.02
2024-05-06,184.76,181.99,166.68,BUY,HOLD,0.0,956.7196,176763.5
2024-05-07,177.81,181.25,168.06,BUY,HOLD,0.0,956.7196,170114.31
2024-05-08,174.72,179.1,169.34,BUY,HOLD,0.0,956.7196,167158.05
2024-05-09,171.97,174.83,170.81,BUY,HOLD,0.0,956.7196,164527.07
2024-05-10,168.47,171.72,172.24,SELL,SELL,161017.37,0.0,161017.37
2024-05-13,171.89,170.78,174.23,SELL,HOLD,161017.37,0.0,161017.37
2024-05-14,177.55,172.64,176.42,SELL,HOLD,161017.37,0.0,161017.37
2024-05-15,173.99,174.48,177.21,SELL,HOLD,161017.37,0.0,161017.37
2024-05-16,174.84,175.46,177.52,SELL,HOLD,161017.37,0.0,161017.37
2024-05-17,177.46,175.43,178.13,SELL,HOLD,161017.37,0.0,161017.37
2024-05-20,174.95,175.75,176.86,SELL,HOLD,161017.37,0.0,161017.37
2024-05-21,186.6,179.67,177.08,BUY,BUY,0.0,862.0383,160856.35
2024-05-22,180.11,180.55,177.09,BUY,HOLD,0.0,862.0383,155261.72
2024-05-23,173.74,180.15,176.67,BUY,HOLD,0.0,862.0383,149770.54
2024-05-24,179.24,177.7,176.54,BUY,HOLD,0.0,862.0383,154511.75
2024-05-28,176.75,176.58,176.01,BUY,HOLD,0.0,862.0383,152365.27
2024-05-29,176.19,177.39,175.9,BUY,HOLD,0.0,862.0383,151882.53
2024-05-30,178.79,177.24,176.17,BUY,HOLD,0.0,862.0383,154123.82
2024-05-31,178.08,177.69,176.58,BUY,HOLD,0.0,862.0383,153511.78
2024-06-03,176.29,177.72,177.1,BUY,HOLD,0.0,862.0383,151968.73
