Date,Close,MA_short,MA_long,Signal,Action,Cash,Holdings,Equity
2024-09-25,160.56,128.46,117.93,BUY,HOLD,0.0,1069.2743,171685.69
2024-09-26,161.8,130.28,119.5,BUY,HOLD,0.0,1069.2743,173003.98
2024-09-27,163.01,131.95,121.12,BUY,HOLD,0.0,1069.2743,174301.0
2024-09-30,164.9,133.47,122.78,BUY,HOLD,0.0,1069.2743,176320.97
2024-10-01,166.03,134.8,124.44,BUY,HOLD,0.0,1069.2743,177532.96
2024-10-02,164.91,135.94,126.08,BUY,HOLD,0.0,1069.2743,176331.61
2024-10-03,164.91,136.88,127.68,BUY,HOLD,0.0,1069.2743,176331.61
2024-10-04,166.1,137.63,129.21,BUY,HOLD,0.0,1069.2743,177607.36
2024-10-07,162.04,138.17,130.65,BUY,HOLD,0.0,1069.2743,173269.75
2024-10-08,163.44,138.5,131.98,BUY,HOLD,0.0,1069.2743,174758.16
2024-10-09,160.93,138.65,133.18,BUY,HOLD,0.0,1069.2743,172079.05
2024-10-10,161.15,138.65,134.25,BUY,HOLD,0.0,1069.2743,172312.97
2024-10-11,162.3,138.51,135.16,BUY,HOLD,0.0,1069.2743,173546.19
2024-10-14,164.01,138.3,135.93,BUY,HOLD,0.0,1069.2743,175374.78
2024-10-15,164.51,138.01,136.54,BUY,HOLD,0.0,1069.2743,175906.35
2024-10-16,164.21,137.69,137.01,BUY,HOLD,0.0,1069.2743,175587.43
2024-10-17,161.99,137.32,137.34,HOLD,HOLD,0.0,1069.2743,173216.61
2024-10-18,162.48,136.96,137.55,SELL,SELL,173563.8,0.0,173563.8
2024-10-21,163.13,136.6,137.64,SELL,HOLD,173563.8,0.0,173563.8
2024-10-22,164.19,136.26,137.63,SELL,HOLD,173563.8,0.0,173563.8
2024-10-23,161.85,135.94,137.55,SELL,HOLD,173563.8,0.0,173563.8
2024-10-24,161.79,135.63,137.39,SELL,HOLD,173563.8,0.0,173563.8
2024-10-25,164.32,135.31,137.17,SELL,HOLD,173563.8,0.0,173563.8
2024-10-28,165.76,134.95,136.9,SELL,HOLD,173563.8,0.0,173563.8
