Date,Close,MA_short,MA_long,Signal,Action,Cash,Holdings,Equity
2025-01-23,442.43,296.96,288.25,BUY,HOLD,0.0,407.8891,180461.99
2025-01-24,439.8,299.43,289.17,BUY,HOLD,0.0,407.8891,179391.42
2025-01-27,430.4,301.81,290.37,BUY,HOLD,0.0,407.8891,175553.61
2025-01-28,442.91,304.08,291.8,BUY,HOLD,0.0,407.8891,180659.93
2025-01-29,438.09,306.2,293.43,BUY,HOLD,0.0,407.8891,178692.55
2025-01-30,411.01,308.05,295.2,BUY,HOLD,0.0,407.8891,167647.71
2025-01-31,411.08,309.61,297.06,BUY,HOLD,0.0,407.8891,167676.01
2025-02-03,406.98,310.89,298.94,BUY,HOLD,0.0,407.8891,166003.55
2025-02-04,408.42,311.91,300.82,BUY,HOLD,0.0,407.8891,166589.29
2025-02-05,409.33,312.62,302.63,BUY,HOLD,0.0,407.8891,166960.98
2025-02-06,411.84,313.02,304.33,BUY,HOLD,0.0,407.8891,167983.04
2025-02-07,405.82,313.12,305.88,BUY,HOLD,0.0,407.8891,165530.87
2025-02-10,408.27,312.96,307.25,BUY,HOLD,0.0,407.8891,166528.69
2025-02-11,407.5,312.61,308.43,BUY,HOLD,0.0,407.8891,166213.59
2025-02-12,405.12,312.06,309.39,BUY,HOLD,0.0,407.8891,165244.04
2025-02-13,406.61,311.39,310.13,BUY,HOLD,0.0,407.8891,165850.0
2025-02-14,404.52,310.6,310.66,HOLD,HOLD,0.0,407.8891,164997.62
2025-02-18,405.71,309.73,310.97,SELL,SELL,165320.94,0.0,165320.94
2025-02-19,410.8,308.77,311.07,SELL,HOLD,165320.94,0.0,165320.94
2025-02-20,412.97,307.76,310.97,SELL,HOLD,165320.94,0.0,165320.94
2025-02-21,405.11,306.76,310.71,SELL,HOLD,165320.94,0.0,165320.94
2025-02-24,400.93,305.82,310.31,SELL,HOLD,165320.94,0.0,165320.94
2025-02-25,394.88,304.96,309.79,SELL,HOLD,165320.94,0.0,165320.94
2025-02-26,396.69,304.16,309.16,SELL,HOLD,165320.94,0.0,165320.94
2025-02-27,389.55,303.38,308.46,SELL,HOLD,165320.94,0.0,165320.94
2025-02-28,393.97,302.61,307.71,SELL,HOLD,165320.94,0.0,165320.94
2025-03-03,385.54,301.79,306.9,SELL,HOLD,165320.94,0.0,165320.94
2025-03-04,385.66,301.02,306.08,SELL,HOLD,165320.94,0.0,165320.94
2025-03-05,397.97,300.29,305.24,SELL,HOLD,165320.94,0.0,165320.94
2025-03-06,393.87,299.62,304.41,SELL,HOLD,165320.94,0.0,165320.94
2025-03-07,390.32,298.86,303.57,SELL,HOLD,165320.94,0.0,165320.94
2025-03-10,377.27,298.05,302.73,SELL,HOLD,165320.94,0.0,165320.94
2025-03-11,377.56,297.1,301.89,SELL,HOLD,165320.94,0.0,165320.94
2025-03-12,380.36,296.07,301.03,SELL,HOLD,165320.94,0.0,165320.94
2025-03-13,375.89,294.8,300.14,SELL,HOLD,165320.94,0.0,165320.94
2025-03-14,385.61,293.32,299.2,SELL,HOLD,165320.94,0.0,165320.94
2025-03-17,385.75,291.55,298.17,SELL,HOLD,165320.94,0.0,165320.94
