Date,Close,MA_short,MA_long,Signal,Action,Cash,Holdings,Equity
2023-08-31,138.01,165.71,158.89,BUY,HOLD,0.0,1053.5495,145400.36
2023-09-01,138.12,166.48,160.01,BUY,HOLD,0.0,1053.5495,145516.25
2023-09-05,137.27,167.08,161.08,BUY,HOLD,0.0,1053.5495,144620.74
2023-09-06,135.36,167.49,162.07,BUY,HOLD,0.0,1053.5495,142608.46
2023-09-07,137.85,167.69,162.98,BUY,HOLD,0.0,1053.5495,145231.8
2023-09-08,138.23,167.65,163.79,BUY,HOLD,0.0,1053.5495,145632.14
2023-09-11,143.1,167.36,164.48,BUY,HOLD,0.0,1053.5495,150762.94
2023-09-12,141.23,166.81,165.03,BUY,HOLD,0.0,1053.5495,148792.79
2023-09-13,144.85,165.98,165.42,BUY,HOLD,0.0,1053.5495,152606.65
2023-09-14,144.72,164.88,165.63,SELL,SELL,152317.21,0.0,152317.21
2023-09-15,140.39,163.51,165.66,SELL,HOLD,152317.21,0.0,152317.21
2023-09-18,139.98,161.86,165.48,SELL,HOLD,152317.21,0.0,152317.21
2023-09-19,137.63,159.98,165.08,SELL,HOLD,152317.21,0.0,152317.21
2023-09-20,135.29,157.84,164.47,SELL,HOLD,152317.21,0.0,152317.21
2023-09-21,129.33,155.53,163.62,SELL,HOLD,152317.21,0.0,152317.21
2023-09-22,129.12,153.02,162.54,SELL,HOLD,152317.21,0.0,152317.21
2023-09-25,131.27,150.38,161.25,SELL,HOLD,152317.21,0.0,152317.21
2023-09-26,125.98,147.62,159.73,SELL,HOLD,152317.21,0.0,152317.21
2023-09-27,125.98,144.83,158.01,SELL,HOLD,152317.21,0.0,152317.21
2023-09-28,125.98,142.0,156.11,SELL,HOLD,152317.21,0.0,152317.21
2023-09-29,127.12,139.2,154.04,SELL,HOLD,152317.21,0.0,152317.21
2023-10-02,129.46,136.46,151.83,SELL,HOLD,152317.21,0.0,152317.21
2023-10-03,124.72,133.84,149.51,SELL,HOLD,152317.21,0.0,152317.21
2023-10-04,127.0,131.36,147.12,SELL,HOLD,152317.21,0.0,152317.21
2023-10-05,125.96,129.08,144.67,SELL,HOLD,152317.21,0.0,152317.21
2023-10-06,127.96,126.99,142.21,SELL,HOLD,152317.21,0.0,152317.21
2023-10-09,128.26,125.14,139.77,SELL,HOLD,152317.21,0.0,152317.21
2023-10-10,129.48,123.54,137.38,SELL,HOLD,152317.21,0.0,152317.21
2023-10-11,131.83,122.25,135.09,SELL,HOLD,152317.21,0.0,152317.21
2023-10-12,132.33,121.23,132.91,SELL,HOLD,152317.21,0.0,152317.21
2023-10-13,129.79,120.55,130.89,SELL,HOLD,152317.21,0.0,152317.21
2023-10-16,132.55,120.17,129.05,SELL,HOLD,152317.21,0.0,152317.21
2023-10-17,131.47,120.12,127.41,SELL,HOLD,152317.21,0.0,152317.21
2023-10-18,128.13,120.39,126.0,SELL,HOLD,152317.21,0.0,152317.21
2023-10-19,128.4,120.98,124.85,SELL,HOLD,152317.21,0.0,152317.21
2023-10-20,125.17,121.9,123.95,SELL,HOLD,152317.21,0.0,152317.21
2023-10-23,126.56,123.13,123.34,HOLD,HOLD,152317.21,0.0,152317.21
2023-10-24,128.56,124.66,123.01,BUY,BUY,0.0,1183.61,152164.89
2023-10-25,121.39,126.47,122.97,BUY,HOLD,0.0,1183.61,143678.41
2023-10-26,119.57,128.53,123.23,BUY,HOLD,0.0,1183.61,141524.24
2023-10-27,127.74,130.83,123.78,BUY,HOLD,0.0,1183.61,151194.34
2023-10-30,132.71,133.32,124.61,BUY,HOLD,0.0,1183.61,157076.89
2023-10-31,133.09,135.98,125.72,BUY,HOLD,0.0,1183.61,157526.65
2023-11-01,137.0,138.77,127.08,BUY,HOLD,0.0,1183.61,162154.57
2023-11-02,138.07,141.65,128.69,BUY,HOLD,0.0,1183.61,163421.04
2023-11-03,138.6,144.59,130.53,BUY,HOLD,0.0,1183.61,164048.35
2023-11-06,139.74,147.54,132.56,BUY,HOLD,0.0,1183.61,165397.66
2023-11-07,142.71,150.47,134.76,BUY,HOLD,0.0,1183.61,168912.99
2023-11-08,142.08,153.33,137.12,BUY,HOLD,0.0,1183.61,168167.31
2023-11-09,140.6,156.08,139.58,BUY,HOLD,0.0,1183.61,166415.57
2023-11-10,143.56,158.69,142.12,BUY,HOLD,0.0,1183.61,169919.04
2023-11-13,142.59,161.11,144.71,BUY,HOLD,0.0,1183.61,168770.94
2023-11-14,145.8,163.34,147.31,BUY,HOLD,0.0,1183.61,172570.34
2023-11-15,143.2,165.34,149.9,BUY,HOLD,0.0,1183.61,169492.94
2023-11-16,142.83,167.09,152.42,BUY,HOLD,0.0,1183.61,169055.01
2023-11-17,145.18,168.58,154.86,BUY,HOLD,0.0,1183.61,171836.49
2023-11-20,146.13,169.81,157.19,BUY,HOLD,0.0,1183.61,172960.93
2023-11-21,143.9,170.79,159.38,BUY,HOLD,0.0,1183.61,170321.47
2023-11-22,146.71,171.49,161.41,BUY,HOLD,0.0,1183.61,173647.43
2023-11-24,146.74,171.93,163.25,BUY,HOLD,0.0,1183.61,173682.93
2023-11-27,147.73,172.12,164.89,BUY,HOLD,0.0,1183.61,174854.7
2023-11-28,147.03,172.1,166.32,BUY,HOLD,0.0,1183.61,174026.17
2023-11-29,146.32,171.87,167.53,BUY,HOLD,0.0,1183.61,173185.82
2023-11-30,146.09,171.43,168.51,BUY,HOLD,0.0,1183.61,172913.58
2023-12-01,147.03,170.82,169.27,BUY,HOLD,0.0,1183.61,174026.17
2023-12-04,144.84,170.05,169.8,HOLD,HOLD,0.0,1183.61,171434.06
2023-12-05,146.88,169.16,170.12,SELL,SELL,173674.79,0.0,173674.79
2023-12-06,144.52,168.13,170.22,SELL,HOLD,173674.79,0.0,173674.79
2023-12-07,146.88,167.0,170.13,SELL,HOLD,173674.79,0.0,173674.79
2023-12-08,147.42,165.75,169.85,SELL,HOLD,173674.79,0.0,173674.79
2023-12-11,145.89,164.43,169.39,SELL,HOLD,173674.79,0.0,173674.79
2023-12-12,147.48,163.03,168.77,SELL,HOLD,173674.79,0.0,173674.79
2023-12-13,148.84,161.54,168.0,SELL,HOLD,173674.79,0.0,173674.79
2023-12-14,147.42,159.98,167.09,SELL,HOLD,173674.79,0.0,173674.79
2023-12-15,149.97,158.35,166.06,SELL,HOLD,173674.79,0.0,173674.79
2023-12-18,154.07,156.67,164.91,SELL,HOLD,173674.79,0.0,173674.79
2023-12-19,153.79,154.9,163.65,SELL,HOLD,173674.79,0.0,173674.79
2023-12-20,152.12,153.05,162.3,SELL,HOLD,173674.79,0.0,173674.79
2023-12-21,153.84,151.16,160.86,SELL,HOLD,173674.79,0.0,173674.79
2023-12-22,153.42,149.21,159.33,SELL,HOLD,173674.79,0.0,173674.79
2023-12-26,153.41,147.21,157.73,SELL,HOLD,173674.79,0.0,173674.79
2023-12-27,153.34,145.18,156.06,SELL,HOLD,173674.79,0.0,173674.79
2023-12-28,153.38,143.15,154.34,SELL,HOLD,173674.79,0.0,173674.79
2023-12-29,151.94,141.14,152.56,SELL,HOLD,173674.79,0.0,173674.79
2024-01-02,149.93,139.15,150.74,SELL,HOLD,173674.79,0.0,173674.79
2024-01-03,148.47,137.23,148.89,SELL,HOLD,173674.79,0.0,173674.79
2024-01-04,144.57,135.4,147.03,SELL,HOLD,173674.79,0.0,173674.79
2024-01-05,145.24,133.7,145.17,SELL,HOLD,173674.79,0.0,173674.79
2024-01-08,149.1,132.14,143.32,SELL,HOLD,173674.79,0.0,173674.79
2024-01-09,151.37,130.76,141.51,SELL,HOLD,173674.79,0.0,173674.79
2024-01-10,153.73,129.56,139.75,SELL,HOLD,173674.79,0.0,173674.79
2024-01-11,155.18,128.59,138.06,SELL,HOLD,173674.79,0.0,173674.79
2024-01-12,154.62,127.86,136.47,SELL,HOLD,173674.79,0.0,173674.79
2024-01-16,153.16,127.41,135.0,SELL,HOLD,173674.79,0.0,173674.79
2024-01-17,151.71,127.22,133.67,SELL,HOLD,173674.79,0.0,173674.79
2024-01-18,153.5,127.31,132.49,SELL,HOLD,173674.79,0.0,173674.79
2024-01-19,155.34,127.67,131.5,SELL,HOLD,173674.79,0.0,173674.79
2024-01-22,154.78,128.3,130.69,SELL,HOLD,173674.79,0.0,173674.79
2024-01-23,156.02,129.17,130.1,SELL,HOLD,173674.79,0.0,173674.79
2024-01-24,156.87,130.28,129.72,BUY,BUY,0.0,1106.0185,173501.11
2024-01-25,157.75,131.64,129.58,BUY,HOLD,0.0,1106.0185,174474.42
2024-01-26,159.12,133.2,129.66,BUY,HOLD,0.0,1106.0185,175989.66
2024-01-29,161.26,134.91,129.97,BUY,HOLD,0.0,1106.0185,178356.54
2024-01-30,159.0,136.76,130.5,BUY,HOLD,0.0,1106.0185,175856.94
2024-01-31,155.2,138.7,131.25,BUY,HOLD,0.0,1106.0185,171654.07
2024-02-01,159.28,140.71,132.2,BUY,HOLD,0.0,1106.0185,176166.62
2024-02-02,171.81,142.74,133.33,BUY,HOLD,0.0,1106.0185,190025.03
2024-02-05,170.31,144.77,134.63,BUY,HOLD,0.0,1106.0185,188366.01
2024-02-06,169.15,146.75,136.06,BUY,HOLD,0.0,1106.0185,187083.02
2024-02-07,170.53,148.66,137.62,BUY,HOLD,0.0,1106.0185,188609.33
2024-02-08,169.84,150.47,139.26,BUY,HOLD,0.0,1106.0185,187846.18
2024-02-09,174.45,152.14,140.96,BUY,HOLD,0.0,1106.0185,192944.92
2024-02-12,172.34,153.66,142.69,BUY,HOLD,0.0,1106.0185,190611.22
2024-02-13,168.64,155.02,144.43,BUY,HOLD,0.0,1106.0185,186518.96
2024-02-14,170.98,156.21,146.14,BUY,HOLD,0.0,1106.0185,189107.04
2024-02-15,169.8,157.2,147.8,BUY,HOLD,0.0,1106.0185,187801.94
2024-02-16,169.51,157.98,149.39,BUY,HOLD,0.0,1106.0185,187481.19
2024-02-20,167.08,158.59,150.88,BUY,HOLD,0.0,1106.0185,184793.57
2024-02-21,168.59,159.0,152.25,BUY,HOLD,0.0,1106.0185,186463.65
2024-02-22,174.58,159.24,153.5,BUY,HOLD,0.0,1106.0185,193088.71
2024-02-23,174.99,159.3,154.6,BUY,HOLD,0.0,1106.0185,193542.18
2024-02-26,174.73,159.23,155.55,BUY,HOLD,0.0,1106.0185,193254.61
2024-02-27,173.54,159.02,156.35,BUY,HOLD,0.0,1106.0185,191938.44
2024-02-28,173.16,158.69,156.99,BUY,HOLD,0.0,1106.0185,191518.17
2024-02-29,176.76,158.25,157.47,BUY,HOLD,0.0,1106.0185,195499.82
2024-03-01,178.22,157.75,157.8,HOLD,HOLD,0.0,1106.0185,197114.62
2024-03-04,177.58,157.19,158.0,SELL,SELL,196210.36,0.0,196210.36
2024-03-05,174.12,156.64,158.06,SELL,HOLD,196210.36,0.0,196210.36
2024-03-06,173.51,156.07,158.01,SELL,HOLD,196210.36,0.0,196210.36
2024-03-07,176.82,155.54,157.86,SELL,HOLD,196210.36,0.0,196210.36
2024-03-08,175.35,155.02,157.63,SELL,HOLD,196210.36,0.0,196210.36
2024-03-11,171.96,154.58,157.33,SELL,HOLD,196210.36,0.0,196210.36
2024-03-12,175.39,154.21,156.99,SELL,HOLD,196210.36,0.0,196210.36
2024-03-13,176.56,153.93,156.61,SELL,HOLD,196210.36,0.0,196210.36
2024-03-14,178.75,153.74,156.23,SELL,HOLD,196210.36,0.0,196210.36
2024-03-15,174.42,153.62,155.85,SELL,HOLD,196210.36,0.0,196210.36
2024-03-18,174.48,153.59,155.49,SELL,HOLD,196210.36,0.0,196210.36
2024-03-19,175.9,153.66,155.16,SELL,HOLD,196210.36,0.0,196210.36
2024-03-20,178.15,153.81,154.87,SELL,HOLD,196210.36,0.0,196210.36
2024-03-21,178.15,154.01,154.64,SELL,HOLD,196210.36,0.0,196210.36
2024-03-22,178.87,154.25,154.46,HOLD,HOLD,196210.36,0.0,196210.36
2024-03-25,179.71,154.5,154.34,HOLD,HOLD,196210.36,0.0,196210.36
2024-03-26,178.3,154.74,154.26,BUY,BUY,0.0,1099.3502,196014.15
2024-03-27,179.83,154.95,154.24,BUY,HOLD,0.0,1099.3502,197696.15
2024-03-28,180.38,155.13,154.25,BUY,HOLD,0.0,1099.3502,198300.8
2024-04-01,180.97,155.25,154.3,BUY,HOLD,0.0,1099.3502,198949.41
