Date,Close,MA_short,MA_long,Signal,Action,Cash,Holdings,Equity
2023-08-10,245.34,106.7,166.25,SELL,HOLD,244757.69,0.0,244757.69
2023-08-11,242.65,100.46,156.5,SELL,HOLD,244757.69,0.0,244757.69
2023-08-14,239.76,95.51,147.19,SELL,HOLD,244757.69,0.0,244757.69
2023-08-15,232.96,91.98,138.45,SELL,HOLD,244757.69,0.0,244757.69
2023-08-16,225.6,89.86,130.41,SELL,HOLD,244757.69,0.0,244757.69
2023-08-17,219.22,89.26,123.2,SELL,HOLD,244757.69,0.0,244757.69
2023-08-18,215.49,90.14,116.89,SELL,HOLD,244757.69,0.0,244757.69
2023-08-21,231.28,92.53,111.62,SELL,HOLD,244757.69,0.0,244757.69
2023-08-22,233.19,96.4,107.47,SELL,HOLD,244757.69,0.0,244757.69
2023-08-23,236.86,101.62,104.48,SELL,HOLD,244757.69,0.0,244757.69
2023-08-24,230.04,108.14,102.72,BUY,BUY,0.0,1062.9149,244512.93
2023-08-25,238.59,115.86,102.24,BUY,HOLD,0.0,1062.9149,253600.86
2023-08-28,238.82,124.72,103.03,BUY,HOLD,0.0,1062.9149,253845.34
2023-08-29,257.18,134.4,105.08,BUY,HOLD,0.0,1062.9149,273360.44
2023-08-30,256.9,144.88,108.38,BUY,HOLD,0.0,1062.9149,273062.82
2023-08-31,258.08,155.92,112.87,BUY,HOLD,0.0,1062.9149,274317.06
2023-09-01,245.01,167.41,118.47,BUY,HOLD,0.0,1062.9149,260424.77
2023-09-05,256.49,179.04,125.09,BUY,HOLD,0.0,1062.9149,272627.03
2023-09-06,251.92,190.73,132.62,BUY,HOLD,0.0,1062.9149,267769.51
2023-09-07,251.49,202.35,140.97,BUY,HOLD,0.0,1062.9149,267312.47
2023-09-08,248.5,213.72,149.98,BUY,HOLD,0.0,1062.9149,264134.35
2023-09-11,273.58,224.71,159.54,BUY,HOLD,0.0,1062.9149,290792.24
2023-09-12,267.48,235.21,169.5,BUY,HOLD,0.0,1062.9149,284308.48
2023-09-13,271.3,245.08,179.72,BUY,HOLD,0.0,1062.9149,288368.79
2023-09-14,276.04,254.21,190.06,BUY,HOLD,0.0,1062.9149,293407.03
